barrel_pct,batter_hr_profile,bullpen_hr_risk,bvp_context,confidence,edge_pct,estimated_hr_probability,fair_odds,game,hard_hit_pct,hr_odds,implied_probability,label,last_update,launch_angle,lineup_spot,lineup_status,market_odds_status,opposing_pitcher_hr9,park_weather_impact,pitch_type_fit,pitcher_barrel_allowed,pitcher_hard_hit_allowed,player,pull_fly_ball_profile,rank,required_recheck,short_reason,source,team,unit_size,xslg,xwoba
0.068,3 HR / 129 PA,5.88,unavailable/not used; BvP is supporting only,6.0,-12.1,0.004,+24900,HOU@BOS,0.364,+700,0.125,PASS,2026-05-01,5.9,5,official_mlb_schedule,valid,,59F / 7 mph wind / 0% precip / open-air; roof not applicable,unavailable,,,Jose Altuve,unavailable,253,pitch-type matchup missing,Confidence cap prevents a BET label.,rotowire_props_yes_only,HOU,0.0,0.374,0.324
0.067,2 HR / 90 PA,5.48,unavailable/not used; BvP is supporting only,7.5,-12.26,0.004,+24900,BAL@NYY,0.4,+690,0.126582,PASS,2026-05-01,17.3,6,official_mlb_schedule,valid,0.861702,58F / 10 mph wind / 2% precip / open-air; roof not applicable,neutral,0.06,0.429,Dylan Beavers,unavailable,254,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,BAL,0.0,0.379,0.303
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-12.42,0.004,+24900,CWS@SD,,+680,0.128205,PASS,2026-05-01,,6,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Xander Bogaerts,unavailable,255,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-12.93,0.004,+24900,CWS@SD,,+650,0.133333,PASS,2026-05-01,,7,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Nick Castellanos,unavailable,256,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
,0 HR / 31 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-13.3,0.004,+24900,SF@TB,,+630,0.136986,PASS,2026-05-01,,8,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.129,0.435,Jerar Encarnacion,unavailable,257,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,,
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-13.49,0.004,+24900,CWS@SD,,+620,0.138889,PASS,2026-05-01,,3,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Jackson Merrill,unavailable,258,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
0.053,1 HR / 144 PA,5.48,unavailable/not used; BvP is supporting only,7.5,-14.41,0.004,+24900,BAL@NYY,0.379,+575,0.148148,PASS,2026-05-01,14.8,2,official_mlb_schedule,valid,0.861702,58F / 10 mph wind / 2% precip / open-air; roof not applicable,favorable,0.06,0.429,Taylor Ward,unavailable,259,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,BAL,0.0,0.431,0.387
0.045,1 HR / 133 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-14.41,0.004,+24900,SF@TB,0.337,+575,0.148148,PASS,2026-05-01,6.5,2,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,favorable,0.129,0.435,Matt Chapman,unavailable,260,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,0.299,0.284
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-15.86,0.004,+24900,CWS@SD,,+515,0.162602,PASS,2026-05-01,,1,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Ramon Laureano,unavailable,261,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
0.073,2 HR / 129 PA,3.93,unavailable/not used; BvP is supporting only,7.5,-16.9,0.004,+24900,SF@TB,0.415,+478,0.17301,PASS,2026-05-01,10.2,5,official_mlb_schedule,valid,0.391304,79F / 8 mph wind / 0% precip / fixed dome,neutral,0.129,0.435,Rafael Devers,unavailable,262,"price, lineup, starter, weather, bullpen",No clear model edge at the available price.,rotowire_props_yes_only,SF,0.0,0.342,0.26
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-18.33,0.004,+24900,CWS@SD,,+434,0.187266,PASS,2026-05-01,,4,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Manny Machado,unavailable,263,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,6.0,-19.76,0.004,+24900,CWS@SD,,+396,0.201613,PASS,2026-05-01,,2,Expected Lineup,valid,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Fernando Tatis,unavailable,264,official lineup missing; pitch-type matchup missing,Confidence cap prevents a BET label.,draftkings,SD,0.0,,
0.017,0 HR / 76 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,MIL@WSH,0.241,,,WATCHLIST,,9.6,7,official_mlb_schedule,missing,1.102041,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.044,0.368,Jorbit Vivas,unavailable,265,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,WSH,0.0,0.299,0.305
,0 HR / 58 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,MIL@WSH,,,,WATCHLIST,,,8,official_mlb_schedule,missing,1.102041,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.044,0.368,Drew Millas,unavailable,266,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,WSH,0.0,,
0.048,2 HR / 108 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,MIL@WSH,0.349,,,WATCHLIST,,9.4,9,official_mlb_schedule,missing,1.102041,67F / 10 mph wind / 1% precip / open-air; roof not applicable,neutral,0.044,0.368,Jacob Young,unavailable,267,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,WSH,0.0,0.386,0.31
,0 HR / 4 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,PHI@MIA,,,,WATCHLIST,,,8,official_mlb_schedule,missing,0.0,81F / 12 mph wind / 0% precip / retractable roof; status unverified,neutral,,,Christopher Morel,unavailable,268,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,MIA,0.0,,
0.018,0 HR / 68 PA,10.0,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,PHI@MIA,0.327,,,WATCHLIST,,11.3,9,official_mlb_schedule,missing,0.0,81F / 12 mph wind / 0% precip / retractable roof; status unverified,neutral,,,Javier Sanoja,unavailable,269,prop price missing,Missing current/timestamped prop price; cannot be a bet.,,MIA,0.0,0.284,0.269
,0 HR /  PA,4.52,unavailable/not used; BvP is supporting only,5.8,,0.004,+24900,CWS@SD,,,,WATCHLIST,,,9,Expected Lineup,missing,0.586957,64F / 5 mph wind / 0% precip / open-air; roof not applicable,unavailable,0.056,0.333,Luis Campusano,unavailable,270,official lineup missing; prop price missing; pitch-type matchup missing,Missing current/timestamped prop price; cannot be a bet.,,SD,0.0,,
