date,game,player,team,prop_type,model_probability,fair_odds,market_odds,market_implied_probability,edge_percent,tier,confidence,result,win_loss_push,profit_loss_units,closing_odds,closing_line_value,notes,evaluation_mode
2026-04-18,STL@HOU,Alec Burleson,STL,2+ TB,40.00,+150,180,35.71,4.29,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.800,,,"2 H, 6 TB, 1 HR, 1 R, 1 RBI",betting_roi
2026-04-18,STL@HOU,Jordan Walker,STL,HR,17.94,+458,700,12.50,5.44,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Jordan Walker,STL,2+ TB,55.00,-122,180,35.71,19.29,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Nolan Gorman,STL,HR,1.40,+7027,600,14.29,-12.89,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 2 TB, 0 HR, 1 R, 2 RBI",betting_roi
2026-04-18,STL@HOU,Nolan Gorman,STL,2+ TB,10.24,+877,275,26.67,-16.43,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,2.750,,,"2 H, 2 TB, 0 HR, 1 R, 2 RBI",betting_roi
2026-04-18,STL@HOU,Masyn Winn,STL,HR,0.40,+24900,1100,8.33,-7.93,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,11.000,,,"1 H, 4 TB, 1 HR, 1 R, 2 RBI",betting_roi
2026-04-18,STL@HOU,Masyn Winn,STL,2+ TB,6.00,+1567,250,28.57,-22.57,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,2.500,,,"1 H, 4 TB, 1 HR, 1 R, 2 RBI",betting_roi
2026-04-18,STL@HOU,Ramón Urías,STL,HR,6.99,+1331,,,,C,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Ramón Urías,STL,2+ TB,31.45,+218,,,,B,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Nathan Church,STL,HR,0.55,+18022,850,10.53,-9.98,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Nathan Church,STL,2+ TB,13.53,+639,195,33.90,-20.37,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,José Fermín,STL,HR,3.03,+3202,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,STL@HOU,José Fermín,STL,2+ TB,18.12,+452,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,STL@HOU,Jose Altuve,HOU,HR,4.08,+2354,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Jose Altuve,HOU,2+ TB,24.80,+303,190,34.48,-9.68,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Yordan Alvarez,HOU,HR,19.49,+413,,,,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,,,,"2 H, 6 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,STL@HOU,Yordan Alvarez,HOU,2+ TB,55.00,-122,155,39.22,15.78,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.550,,,"2 H, 6 TB, 1 HR, 1 R, 1 RBI",betting_roi
2026-04-18,STL@HOU,Carlos Correa,HOU,HR,4.31,+2222,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Carlos Correa,HOU,2+ TB,25.50,+292,168,37.31,-11.81,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Christian Walker,HOU,HR,9.09,+1000,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Christian Walker,HOU,2+ TB,36.72,+172,125,44.44,-7.72,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Isaac Paredes,HOU,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Isaac Paredes,HOU,2+ TB,6.00,+1567,162,38.17,-32.17,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Taylor Trammell,HOU,HR,2.04,+4812,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Taylor Trammell,HOU,2+ TB,20.06,+399,275,26.67,-6.61,C,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Cam Smith,HOU,HR,9.45,+958,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Cam Smith,HOU,2+ TB,40.02,+150,165,37.74,2.28,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Christian Vázquez,HOU,HR,12.03,+731,,,,A,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,STL@HOU,Christian Vázquez,HOU,2+ TB,52.72,-111,150,40.00,12.72,A+,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,STL@HOU,Shay Whitcomb,HOU,HR,8.07,+1139,,,,B,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 3 RBI",target_accuracy
2026-04-18,STL@HOU,Shay Whitcomb,HOU,2+ TB,21.73,+360,200,33.33,-11.60,C,"Medium — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,2.000,,,"1 H, 4 TB, 1 HR, 1 R, 3 RBI",betting_roi
2026-04-18,TEX@SEA,Brandon Nimmo,TEX,HR,3.87,+2481,562,15.11,-11.24,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Brandon Nimmo,TEX,2+ TB,26.06,+284,145,40.82,-14.76,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Corey Seager,TEX,HR,4.46,+2141,360,21.74,-17.28,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Corey Seager,TEX,2+ TB,23.26,+330,130,43.48,-20.22,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Wyatt Langford,TEX,HR,0.40,+24900,628,13.74,-13.34,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"3 H, 4 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Wyatt Langford,TEX,2+ TB,12.20,+719,157,38.91,-26.71,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.570,,,"3 H, 4 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Jake Burger,TEX,HR,5.01,+1896,475,17.39,-12.38,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Jake Burger,TEX,2+ TB,24.73,+304,152,39.68,-14.95,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Joc Pederson,TEX,HR,0.40,+24900,550,15.38,-14.98,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Joc Pederson,TEX,2+ TB,12.91,+674,200,33.33,-20.42,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Josh Jung,TEX,HR,3.85,+2500,895,10.05,-6.20,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,8.950,,,"2 H, 5 TB, 1 HR, 1 R, 1 RBI",betting_roi
2026-04-18,TEX@SEA,Josh Jung,TEX,2+ TB,34.49,+190,195,33.90,0.59,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.950,,,"2 H, 5 TB, 1 HR, 1 R, 1 RBI",betting_roi
2026-04-18,TEX@SEA,Evan Carter,TEX,HR,0.46,+21643,805,11.05,-10.59,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TEX@SEA,Evan Carter,TEX,2+ TB,12.27,+715,202,33.11,-20.84,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TEX@SEA,Ezequiel Duran,TEX,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"3 H, 4 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Ezequiel Duran,TEX,2+ TB,16.54,+505,,,,D,"High — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"3 H, 4 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Kyle Higashioka,TEX,HR,1.13,+8761,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,Kyle Higashioka,TEX,2+ TB,17.67,+466,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,J.P. Crawford,SEA,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"2 H, 4 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,J.P. Crawford,SEA,2+ TB,10.74,+831,227,30.58,-19.84,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,2.270,,,"2 H, 4 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Cal Raleigh,SEA,HR,0.85,+11720,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,Cal Raleigh,SEA,2+ TB,11.75,+751,146,40.65,-28.90,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Julio Rodríguez,SEA,HR,1.06,+9348,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Julio Rodríguez,SEA,2+ TB,18.69,+435,140,41.67,-22.98,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,TEX@SEA,Josh Naylor,SEA,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,Josh Naylor,SEA,2+ TB,7.22,+1285,100,50.00,-42.78,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Randy Arozarena,SEA,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",target_accuracy
2026-04-18,TEX@SEA,Randy Arozarena,SEA,2+ TB,16.95,+490,182,35.46,-18.51,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,TEX@SEA,Luke Raley,SEA,HR,13.09,+664,,,,A,"High — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 3 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Luke Raley,SEA,2+ TB,52.68,-111,,,,A+,"High — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 3 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Dominic Canzone,SEA,HR,6.68,+1397,,,,C,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"3 H, 4 TB, 0 HR, 1 R, 2 RBI",target_accuracy
2026-04-18,TEX@SEA,Dominic Canzone,SEA,2+ TB,28.27,+254,,,,B,"High — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"3 H, 4 TB, 0 HR, 1 R, 2 RBI",target_accuracy
2026-04-18,TEX@SEA,Cole Young,SEA,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"2 H, 2 TB, 0 HR, 1 R, 2 RBI",target_accuracy
2026-04-18,TEX@SEA,Cole Young,SEA,2+ TB,9.39,+965,256,28.09,-18.70,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,2.560,,,"2 H, 2 TB, 0 HR, 1 R, 2 RBI",betting_roi
2026-04-18,TEX@SEA,Leo Rivas,SEA,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",target_accuracy
2026-04-18,TEX@SEA,Leo Rivas,SEA,2+ TB,6.00,+1567,295,25.32,-19.32,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,ATL@PHI,Ronald Acuña Jr.,ATL,HR,3.65,+2636,415,19.42,-15.77,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Ronald Acuña Jr.,ATL,2+ TB,29.87,+235,100,50.00,-20.13,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Drake Baldwin,ATL,HR,5.17,+1836,550,15.38,-10.21,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Drake Baldwin,ATL,2+ TB,32.91,+204,130,43.48,-10.57,A,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Ozzie Albies,ATL,HR,0.40,+24900,770,11.49,-11.09,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 3 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Ozzie Albies,ATL,2+ TB,14.10,+609,150,40.00,-25.90,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.500,,,"2 H, 3 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Matt Olson,ATL,HR,9.68,+933,410,19.61,-9.93,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Matt Olson,ATL,2+ TB,42.55,+135,130,43.48,-0.93,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.300,,,"1 H, 2 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Austin Riley,ATL,HR,4.48,+2134,510,16.39,-11.91,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"2 H, 2 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,ATL@PHI,Austin Riley,ATL,2+ TB,27.96,+258,130,43.48,-15.52,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,1.300,,,"2 H, 2 TB, 0 HR, 0 R, 1 RBI",betting_roi
2026-04-18,ATL@PHI,Mauricio Dubón,ATL,HR,0.86,+11536,1075,8.51,-7.65,D,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,ATL@PHI,Mauricio Dubón,ATL,2+ TB,20.96,+377,190,34.48,-13.52,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 2 RBI",betting_roi
2026-04-18,ATL@PHI,Eli White,ATL,HR,0.40,+24900,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Eli White,ATL,2+ TB,6.00,+1567,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Jonah Heim,ATL,HR,0.40,+24900,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Jonah Heim,ATL,2+ TB,8.51,+1075,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"2 H, 3 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Jorge Mateo,ATL,HR,4.49,+2129,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Jorge Mateo,ATL,2+ TB,37.16,+169,,,,A,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Trea Turner,PHI,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Trea Turner,PHI,2+ TB,12.67,+689,118,45.87,-33.20,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Kyle Schwarber,PHI,HR,9.80,+921,,,,B,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Kyle Schwarber,PHI,2+ TB,36.82,+172,155,39.22,-2.40,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Bryce Harper,PHI,HR,6.06,+1550,,,,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Bryce Harper,PHI,2+ TB,36.72,+172,125,44.44,-7.72,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Adolis García,PHI,HR,1.69,+5822,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Adolis García,PHI,2+ TB,15.04,+565,145,40.82,-25.78,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,J.T. Realmuto,PHI,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,J.T. Realmuto,PHI,2+ TB,13.34,+649,,,,D,"High — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Alec Bohm,PHI,HR,0.40,+24900,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Alec Bohm,PHI,2+ TB,6.00,+1567,150,40.00,-34.00,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,ATL@PHI,Felix Reyes,PHI,HR,23.80,+320,,,,A+,"Low — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,ATL@PHI,Felix Reyes,PHI,2+ TB,55.00,-122,,,,A+,"Low — stats+savant+recent+BvP, posted lineup, no live markets",W,W,,,,"1 H, 4 TB, 1 HR, 1 R, 1 RBI",target_accuracy
2026-04-18,ATL@PHI,Edmundo Sosa,PHI,HR,2.27,+4297,,,,D,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Edmundo Sosa,PHI,2+ TB,22.76,+339,,,,C,"Medium — stats+savant+recent+BvP, posted lineup, no live markets",L,L,,,,"1 H, 1 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Brandon Marsh,PHI,HR,1.52,+6489,,,,D,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,ATL@PHI,Brandon Marsh,PHI,2+ TB,22.39,+347,172,36.76,-14.37,C,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Shohei Ohtani,LAD,HR,16.30,+513,194,34.01,-17.71,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,-1.000,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Shohei Ohtani,LAD,2+ TB,53.12,-113,,,,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"1 H, 1 TB, 0 HR, 1 R, 0 RBI; market line 2.5 excluded from 2+ TB ROI",target_accuracy
2026-04-18,LAD@COL,Kyle Tucker,LAD,HR,7.48,+1237,410,19.61,-12.13,C,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,4.100,,,"3 H, 6 TB, 1 HR, 1 R, 2 RBI",betting_roi
2026-04-18,LAD@COL,Kyle Tucker,LAD,2+ TB,28.16,+255,-132,56.90,-28.74,B,"High — stats+savant+recent+BvP, posted lineup, live markets matched",W,W,0.758,,,"3 H, 6 TB, 1 HR, 1 R, 2 RBI",betting_roi
2026-04-18,LAD@COL,Andy Pages,LAD,HR,14.42,+593,480,17.24,-2.82,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Andy Pages,LAD,2+ TB,53.45,-115,-148,59.68,-6.23,A+,"High — stats+savant+recent+BvP, posted lineup, live markets matched",L,L,-1.000,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Freddie Freeman,LAD,HR,15.67,+538,,,,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"2 H, 4 TB, 0 HR, 0 R, 0 RBI",target_accuracy
2026-04-18,LAD@COL,Freddie Freeman,LAD,2+ TB,55.00,-122,150,40.00,15.00,A+,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",W,W,1.500,,,"2 H, 4 TB, 0 HR, 0 R, 0 RBI",betting_roi
2026-04-18,LAD@COL,Teoscar Hernández,LAD,HR,13.15,+661,,,,A,"High — stats+savant+recent+BvP, posted lineup, limited or misaligned live markets",L,L,,,,"0 H, 0 TB, 0 HR, 0 R, 0 RBI",target_accuracy
